grad_norm,loss,loss_q1,mse,mse_q1,samples,step,loss_q0,loss_q2,mse_q0,mse_q2,loss_q3,mse_q3
1.3030139417269822,0.20590411126613617,0.20439843460917473,0.20590411126613617,0.20439843460917473,121,120,0.28739219903945923,0.1973990648984909,0.28739219903945923,0.1973990648984909,0.18092899024486542,0.18092899024486542
1.3242732453272983,0.18072468936443328,0.15834807604551315,0.18072468936443328,0.15834807604551315,131,130,0.20998687545458478,0.17523734271526337,0.20998687545458478,0.17523734271526337,0.17133819311857224,0.17133819311857224
1.5737717500447468,0.15410163849592212,0.13662251830101013,0.15410163849592212,0.13662251830101013,141,140,0.18339872856934866,0.1398715153336525,0.18339872856934866,0.1398715153336525,0.1459440439939499,0.1459440439939499
0.8552912435887572,0.11609890758991241,0.11578330645958582,0.11609890758991241,0.11578330645958582,151,150,,0.1195245087146759,,0.1195245087146759,0.11376640759408474,0.11376640759408474
0.9405408465748172,0.10263586640357972,,0.10263586640357972,,161,160,0.12197115023930868,0.09434931618826731,0.12197115023930868,0.09434931618826731,,
1.3037311052418539,0.10243174433708191,0.08336841687560081,0.10243174433708191,0.08336841687560081,171,170,0.2811198830604553,0.08277748276789983,0.2811198830604553,0.08277748276789983,0.08069572225213051,0.08069572225213051
2.177910624662884,0.15276104882359504,0.08183330297470093,0.15276104882359504,0.08183330297470093,181,180,0.2726009115576744,0.07108871266245842,0.2726009115576744,0.07108871266245842,0.0710653712352117,0.0710653712352117
1.0055093894709826,0.07621602825820445,0.06152407359331846,0.07621602825820445,0.06152407359331846,191,190,0.1073547825217247,0.06578870117664337,0.1073547825217247,0.06578870117664337,0.06410546973347664,0.06410546973347664
1.960356123751619,0.09483082965016365,0.05627880617976189,0.09483082965016365,0.05627880617976189,201,200,0.25853128731250763,0.054606442650159195,0.25853128731250763,0.054606442650159195,0.05162292718887329,0.05162292718887329
1.154981789605317,0.07062762938439845,0.047720895459254585,0.07062762938439845,0.047720895459254585,211,210,0.10389823466539383,0.04908905737102032,0.10389823466539383,0.04908905737102032,0.049342554062604904,0.049342554062604904
0.590927776355746,0.046293124929070464,0.042718611657619476,0.046293124929070464,0.042718611657619476,221,220,0.08029531687498093,0.04085865430533886,0.08029531687498093,0.04085865430533886,0.04366278275847435,0.04366278275847435
0.4222207257647445,0.03797269016504288,0.036844849586486816,0.03797269016504288,0.036844849586486816,231,230,0.0446444358676672,0.03532484546303749,0.0446444358676672,0.03532484546303749,0.036204470321536064,0.036204470321536064
0.44669240155210155,0.03889631871134042,0.035033153370022774,0.03889631871134042,0.035033153370022774,241,240,0.0647282786667347,0.03182543395087123,0.0647282786667347,0.03182543395087123,0.03106929361820221,0.03106929361820221
0.31921089946939935,0.02992867473512888,0.029400693997740743,0.02992867473512888,0.029400693997740743,251,250,0.03432920388877392,,0.03432920388877392,,0.02787495652834574,0.02787495652834574
0.8979469323757941,0.04327536132186652,0.02693331614136696,0.04327536132186652,0.02693331614136696,261,260,0.0691299932077527,0.025530877833565075,0.0691299932077527,0.025530877833565075,0.02577437460422516,0.02577437460422516
0.41960561234160487,0.028228957206010822,0.025510018691420555,0.028228957206010822,0.025510018691420555,271,270,0.03946287091821432,0.025102811865508556,0.03946287091821432,0.025102811865508556,0.02553454227745533,0.02553454227745533
2.0610539293396366,0.08389246929436923,0.03084881417453289,0.08389246929436923,0.03084881417453289,281,280,0.21291447865466276,0.026547825584808987,0.21291447865466276,0.026547825584808987,0.029420075938105583,0.029420075938105583
0.9381544108168328,0.04372118152678013,0.02388290222734213,0.04372118152678013,0.02388290222734213,291,290,0.22658567130565643,0.023934804523984592,0.22658567130565643,0.023934804523984592,0.022763981483876705,0.022763981483876705
0.6786092562516544,0.03556866236031055,0.0257820594124496,0.03556866236031055,0.0257820594124496,301,300,0.051445797085762024,,0.051445797085762024,,0.023387598805129528,0.023387598805129528
0.5409583232304098,0.032626984827220436,0.0243275361135602,0.032626984827220436,0.0243275361135602,311,310,0.07275688461959362,0.022088610256711643,0.07275688461959362,0.022088610256711643,0.021945058678587277,0.021945058678587277
0.9332823688062324,0.03931304533034563,0.021720385178923607,0.03931304533034563,0.021720385178923607,321,320,0.11151730269193649,0.02135169009367625,0.11151730269193649,0.02135169009367625,0.02108009811490774,0.02108009811490774
0.605527712765701,0.03137728534638882,0.024232786148786545,0.03137728534638882,0.024232786148786545,331,330,0.11164045333862305,0.021577084437012672,0.11164045333862305,0.021577084437012672,0.022457574183742206,0.022457574183742206
0.3179879158859219,0.020601065456867216,0.022083889693021774,0.020601065456867216,0.022083889693021774,341,340,,0.02077200748026371,,0.02077200748026371,0.020016681868582964,0.020016681868582964
0.69393052931768,0.030055572092533105,0.02183557227253914,0.030055572092533105,0.02183557227253914,351,350,0.11629354953765869,0.018314112909138203,0.11629354953765869,0.018314112909138203,0.019228042103350163,0.019228042103350163
0.14391625828878452,0.017762054316699503,0.020431332290172577,0.017762054316699503,0.020431332290172577,361,360,,0.017569099087268114,,0.017569099087268114,0.017382562905550004,0.017382562905550004
0.2563233968903954,0.019564259611070157,0.017148731276392937,0.019564259611070157,0.017148731276392937,371,370,0.025774750858545303,0.016957802077134453,0.025774750858545303,0.016957802077134453,0.016573737375438213,0.016573737375438213
1.8727061135917227,0.06336611174046994,0.01718888059258461,0.06336611174046994,0.01718888059258461,381,380,0.173240028321743,0.01640639454126358,0.173240028321743,0.01640639454126358,0.01598484069108963,0.01598484069108963
0.37407163375925867,0.02444276716560126,0.02160651423037052,0.02444276716560126,0.02160651423037052,391,390,0.042950039729475975,0.01936471089720726,0.042950039729475975,0.01936471089720726,0.019073477014899254,0.019073477014899254
0.47096820072850315,0.027016844786703586,0.018925843760371208,0.027016844786703586,0.018925843760371208,401,400,0.0611663144081831,0.018293494979540508,0.0611663144081831,0.018293494979540508,0.018088901415467262,0.018088901415467262
0.37174790398366564,0.0223978579044342,0.01827629702165723,0.0223978579044342,0.01827629702165723,411,410,0.033099583660562835,0.01735016703605652,0.033099583660562835,0.01735016703605652,0.01687430590391159,0.01687430590391159
0.20739048671285834,0.017425159737467767,0.017231522127985954,0.017425159737467767,0.017231522127985954,421,420,0.024381307885050774,0.016494126059114933,0.024381307885050774,0.016494126059114933,0.0159853162864844,0.0159853162864844
0.7228349347966699,0.03614650964736938,0.0166373240451018,0.03614650964736938,0.0166373240451018,431,430,0.11821995582431555,0.014775477349758148,0.11821995582431555,0.014775477349758148,0.015187419330080349,0.015187419330080349
0.3120193914981305,0.019476200081408022,0.016925683865944546,0.019476200081408022,0.016925683865944546,441,440,0.023760461248457432,0.01621670462191105,0.023760461248457432,0.01621670462191105,0.016363199800252914,0.016363199800252914
0.22954060571082516,0.019661141373217103,0.016786430962383747,0.019661141373217103,0.016786430962383747,451,450,0.02501840330660343,0.015805005095899105,0.02501840330660343,0.015805005095899105,0.015677464194595814,0.015677464194595814
0.16856759244361183,0.016640911903232337,0.016789389215409754,0.016640911903232337,0.016789389215409754,461,460,0.02416960522532463,0.014732400886714458,0.02416960522532463,0.014732400886714458,0.014520055614411831,0.014520055614411831
0.11121295825949565,0.014644486177712678,0.01444007083773613,0.014644486177712678,0.01444007083773613,471,470,0.016901587136089802,0.014066311763599515,0.016901587136089802,0.014066311763599515,0.013978789870937664,0.013978789870937664
1.1611399738316956,0.04244895493611693,0.0153961181640625,0.04244895493611693,0.0153961181640625,481,480,0.08531173830851912,0.014202035963535309,0.08531173830851912,0.014202035963535309,0.013411110499873757,0.013411110499873757
0.17098465299677676,0.01580356704071164,0.015846749767661095,0.01580356704071164,0.015846749767661095,491,490,0.023871924728155136,0.01516277901828289,0.023871924728155136,0.01516277901828289,0.014665239645789068,0.014665239645789068
1.4364157190532258,0.06735905539244413,0.01735636033117771,0.06735905539244413,0.01735636033117771,501,500,0.14459986379370093,0.014644879847764969,0.14459986379370093,0.014644879847764969,0.015594309195876122,0.015594309195876122
0.46263319434073963,0.024026946630328894,0.020427660085260868,0.024026946630328894,0.020427660085260868,511,510,0.051189523190259933,0.0163827333599329,0.051189523190259933,0.0163827333599329,0.016067408258095384,0.016067408258095384
1.7398069189045693,0.08059183433651926,0.017564251398046814,0.08059183433651926,0.017564251398046814,521,520,0.17681450303643942,0.015322525675098102,0.17681450303643942,0.015322525675098102,,
1.2425492842739656,0.0745722172781825,0.017257055267691612,0.0745722172781825,0.017257055267691612,531,530,0.16086598625406623,0.01661500334739685,0.16086598625406623,0.01661500334739685,,
0.3010935579047843,0.020673454925417906,0.017543631419539452,0.020673454925417906,0.017543631419539452,541,540,0.02849370303253333,0.01676764152944088,0.02849370303253333,0.01676764152944088,,
0.4407531910761477,0.02717499379068613,0.015858935192227364,0.02717499379068613,0.015858935192227364,551,550,0.04490111256018281,0.015319822123274207,0.04490111256018281,0.015319822123274207,0.015007263980805874,0.015007263980805874
0.287975015535152,0.019242887478321792,0.015224901027977467,0.019242887478321792,0.015224901027977467,561,560,0.03895355202257633,0.014002796728163958,0.03895355202257633,0.014002796728163958,0.014016593806445599,0.014016593806445599
0.14598071494787915,0.014389043487608432,0.014079852029681206,0.014389043487608432,0.014079852029681206,571,570,0.021301453933119774,0.013310616835951805,0.021301453933119774,0.013310616835951805,0.013216113050778706,0.013216113050778706
0.2856711727899006,0.01889008842408657,0.013523165447016556,0.01889008842408657,0.013523165447016556,581,580,0.042240825947374105,0.01285566296428442,0.042240825947374105,0.01285566296428442,0.012641373556107283,0.012641373556107283
0.15072157794425972,0.013182403426617383,0.018199816346168518,0.013182403426617383,0.018199816346168518,591,590,0.016770966351032257,0.012262015603482723,0.016770966351032257,0.012262015603482723,0.012054870060334602,0.012054870060334602
0.18635726168178232,0.015176473464816808,0.013721880037337542,0.015176473464816808,0.013721880037337542,601,600,0.021571608260273933,0.011956783942878246,0.021571608260273933,0.011956783942878246,0.011867898982018232,0.011867898982018232
0.19193136489150286,0.015463474951684474,0.012495290488004684,0.015463474951684474,0.012495290488004684,611,610,0.02255878783762455,,0.02255878783762455,,0.012325741350650787,0.012325741350650787
0.09724215547665058,0.012232065480202437,0.012234403441349666,0.012232065480202437,0.012234403441349666,621,620,0.013939376920461655,0.011622922960668802,0.013939376920461655,0.011622922960668802,0.011497614905238152,0.011497614905238152
0.1779891693890964,0.013355383835732938,0.013626527041196823,0.013355383835732938,0.013626527041196823,631,630,0.015984152676537633,0.011140811257064342,0.015984152676537633,0.011140811257064342,0.011212472338229418,0.011212472338229418
0.2062091486850415,0.015246323961764575,0.011405302211642265,0.015246323961764575,0.011405302211642265,641,640,0.02435110229998827,0.011210652068257332,0.02435110229998827,0.011210652068257332,0.011327791338165602,0.011327791338165602
0.1278606138725975,0.012825674936175346,0.011949927856524786,0.012825674936175346,0.011949927856524786,651,650,0.01494955294765532,0.010911362245678902,0.01494955294765532,0.010911362245678902,0.010848695877939463,0.010848695877939463
0.14595589320811853,0.012982060387730598,0.011069675907492638,0.012982060387730598,0.011069675907492638,661,660,0.01750890972713629,0.011021211743354797,0.01750890972713629,0.011021211743354797,,
0.1406796710986821,0.012851560860872269,0.010758389718830585,0.012851560860872269,0.010758389718830585,671,670,0.032388586550951004,0.010593043640255928,0.032388586550951004,0.010593043640255928,0.010657166130840778,0.010657166130840778
0.279587777215861,0.01617154525592923,0.010893889392415682,0.01617154525592923,0.010893889392415682,681,680,0.02444863528944552,0.010385490953922272,0.02444863528944552,0.010385490953922272,0.010468261316418648,0.010468261316418648
0.16912258184509413,0.013018384855240584,0.011590976268053055,0.013018384855240584,0.011590976268053055,691,690,0.020837556570768356,0.010627490002661943,0.020837556570768356,0.010627490002661943,0.010444925166666508,0.010444925166666508
1.1666645713595118,0.03652115883305669,0.010744276766975721,0.03652115883305669,0.010744276766975721,701,700,0.09748406584064165,0.010314283892512321,0.09748406584064165,0.010314283892512321,0.010070758871734142,0.010070758871734142
0.8294055040001816,0.03655182048678398,0.013623397564515471,0.03655182048678398,0.013623397564515471,711,710,0.1322093359194696,0.01048317551612854,0.1322093359194696,0.01048317551612854,0.012040922418236732,0.012040922418236732
0.19762676479419217,0.014202272985130548,0.015150262508541346,0.014202272985130548,0.015150262508541346,721,720,0.015148935839533806,0.013240174390375614,0.015148935839533806,0.013240174390375614,0.013276110403239727,0.013276110403239727
0.6562748119693024,0.02814721148461104,0.012494843918830156,0.02814721148461104,0.012494843918830156,731,730,0.05239890469238162,0.011787277646362782,0.05239890469238162,0.011787277646362782,0.011656126473098993,0.011656126473098993
0.19742723850562555,0.012490222882479429,0.012247739359736443,0.012490222882479429,0.012247739359736443,741,740,0.019467197358608246,0.01159430667757988,0.019467197358608246,0.01159430667757988,0.011419501341879369,0.011419501341879369
0.24483810483891766,0.014519795682281256,0.012271156534552574,0.014519795682281256,0.012271156534552574,751,750,0.018947658594697714,0.011084862053394318,0.018947658594697714,0.011084862053394318,0.01075449539348483,0.01075449539348483
0.11252875696216952,0.01055791862308979,0.010979226790368557,0.01055791862308979,0.010979226790368557,761,760,,0.01045058062300086,,0.01045058062300086,0.01027972778926293,0.01027972778926293
0.47980177343477964,0.020439527276903388,0.011409936783214409,0.020439527276903388,0.011409936783214409,771,770,0.058874817565083504,0.011137261986732483,0.058874817565083504,0.011137261986732483,0.010319641325622797,0.010319641325622797
0.26738717779259147,0.014020941499620677,0.012118755839765072,0.014020941499620677,0.012118755839765072,781,780,0.026339935138821602,0.010393335949629545,0.026339935138821602,0.010393335949629545,0.00959993340075016,0.00959993340075016
0.13368960115895753,0.011294997017830611,0.010647674091160297,0.011294997017830611,0.010647674091160297,791,790,0.014361120294779539,0.009976746514439583,0.014361120294779539,0.009976746514439583,0.010553428903222084,0.010553428903222084
0.9921361927530421,0.04441396109759807,0.012184619593123594,0.04441396109759807,0.012184619593123594,801,800,0.09419605927541852,0.010267036501318216,0.09419605927541852,0.010267036501318216,0.010267442092299461,0.010267442092299461
0.291984959838151,0.016283463407307863,0.012720152735710144,0.016283463407307863,0.012720152735710144,811,810,0.026766445487737656,0.011354116722941399,0.026766445487737656,0.011354116722941399,0.011006907559931278,0.011006907559931278
0.1485006209961615,0.01163512682542205,0.010911298605302969,0.01163512682542205,0.010911298605302969,821,820,0.016316003166139126,0.010325632523745298,0.016316003166139126,0.010325632523745298,0.010111367019514244,0.010111367019514244
0.16012880078672664,0.01276378631591797,0.009944042190909386,0.01276378631591797,0.009944042190909386,831,830,0.02458044793456793,0.009823350701481104,0.02458044793456793,0.009823350701481104,0.00952704856172204,0.00952704856172204
0.09540229192049804,0.010029908176511526,0.009987028781324625,0.010029908176511526,0.009987028781324625,841,840,0.013955377042293549,0.009363144636154175,0.013955377042293549,0.009363144636154175,0.009223100108404953,0.009223100108404953
0.07877633654103523,0.009274214692413808,0.009475858323276043,0.009274214692413808,0.009475858323276043,851,850,,0.009287749417126179,,0.009287749417126179,0.009018776472657919,0.009018776472657919
0.06853772140054726,0.00915943728759885,0.009165773633867502,0.00915943728759885,0.009165773633867502,861,860,0.01174087356775999,0.008638284790019195,0.01174087356775999,0.008638284790019195,0.00863777520135045,0.00863777520135045
0.3114911326652394,0.014367097523063421,0.008990771758059662,0.014367097523063421,0.008990771758059662,871,870,0.03703228896483779,0.008604130242019892,0.03703228896483779,0.008604130242019892,0.008475273847579956,0.008475273847579956
0.37722120935434844,0.0172253904864192,0.010430224472656846,0.0172253904864192,0.010430224472656846,881,880,0.0479773310944438,0.009124407544732094,0.0479773310944438,0.009124407544732094,0.008484645746648312,0.008484645746648312
0.14812762155202913,0.010966747533529995,0.009882459416985512,0.010966747533529995,0.009882459416985512,891,890,0.017130077350884676,0.009381802752614021,0.017130077350884676,0.009381802752614021,0.009219699073582888,0.009219699073582888
0.09617267786083634,0.009707835782319308,0.010010553989559412,0.009707835782319308,0.010010553989559412,901,900,0.013235355727374554,0.008920280262827873,0.013235355727374554,0.008920280262827873,0.00872012646868825,0.00872012646868825
0.07573415355034287,0.008617734163999557,0.00904951454140246,0.008617734163999557,0.00904951454140246,911,910,,0.00833878479897976,,0.00833878479897976,0.008325428469106555,0.008325428469106555
0.13175392290955867,0.010324240289628505,0.009555896744132042,0.010324240289628505,0.009555896744132042,921,920,0.01863052137196064,0.007976372726261616,0.01863052137196064,0.007976372726261616,0.0080945435911417,0.0080945435911417
1.0061836574521825,0.03745812466368079,0.010370970703661442,0.03745812466368079,0.010370970703661442,931,930,0.0794318129774183,0.0092206671833992,0.0794318129774183,0.0092206671833992,0.00845005176961422,0.00845005176961422
0.2695056866579961,0.01243950566276908,0.010660451371222734,0.01243950566276908,0.010660451371222734,941,940,0.023342115804553032,0.009493222460150719,0.023342115804553032,0.009493222460150719,0.009208516217768192,0.009208516217768192
0.11743036898269765,0.008919812366366384,0.009066671505570412,0.008919812366366384,0.009066671505570412,951,950,,0.008949119597673416,,0.008949119597673416,0.008655508980154991,0.008655508980154991
0.6318476868909059,0.02735612988471985,0.008913804311305285,0.02735612988471985,0.008913804311305285,961,960,0.07080010138452053,0.008319339714944363,0.07080010138452053,0.008319339714944363,0.008593218866735697,0.008593218866735697
1.2768546016336373,0.04007849525660276,0.014304940588772297,0.04007849525660276,0.014304940588772297,971,970,0.08391886460594833,0.00889531522989273,0.08391886460594833,0.00889531522989273,0.009201432578265667,0.009201432578265667
0.5680350741122964,0.020548647921532395,0.01337321987375617,0.020548647921532395,0.01337321987375617,981,980,0.0344239785335958,0.010455320123583078,0.0344239785335958,0.010455320123583078,0.010066742543131113,0.010066742543131113
0.250436131277141,0.013033166341483594,0.012559953890740872,0.013033166341483594,0.012559953890740872,991,990,0.016086009641488392,0.009636932518333197,0.016086009641488392,0.009636932518333197,,
0.3369271881176218,0.016575102973729373,0.009287134744226933,0.016575102973729373,0.009287134744226933,1001,1000,0.0337804847707351,0.009210389107465744,0.0337804847707351,0.009210389107465744,0.009163757786154747,0.009163757786154747
0.2532605761453881,0.012951144855469467,0.009302964434027672,0.012951144855469467,0.009302964434027672,1011,1010,0.02215378948797782,0.008551586419343948,0.02215378948797782,0.008551586419343948,0.0087350495159626,0.0087350495159626
0.1858012669848122,0.01189142446964979,0.008807208389043808,0.01189142446964979,0.008807208389043808,1021,1020,0.01700208755210042,0.008639605715870857,0.01700208755210042,0.008639605715870857,0.008364770095795393,0.008364770095795393
0.14282605692956202,0.01053553931415081,0.008990158326923847,0.01053553931415081,0.008990158326923847,1031,1030,0.01553883838156859,0.008147793123498559,0.01553883838156859,0.008147793123498559,0.0081673888489604,0.0081673888489604
0.16229678455941188,0.010857645561918617,0.008985123224556446,0.010857645561918617,0.008985123224556446,1041,1040,0.032897431403398514,0.007673431420698762,0.032897431403398514,0.007673431420698762,0.0077032726258039474,0.0077032726258039474
0.5387344860830201,0.020407396880909798,0.008641436385611692,0.020407396880909798,0.008641436385611692,1051,1050,0.07005850877612829,0.007847406435757875,0.07005850877612829,0.007847406435757875,0.00744594307616353,0.00744594307616353
1.2278629887525978,0.046828874945640565,0.009583431761711836,0.046828874945640565,0.009583431761711836,1061,1060,0.19987429212778807,0.008530189748853445,0.19987429212778807,0.008530189748853445,0.008078230544924736,0.008078230544924736
1.0350196931044864,0.03703826926648617,0.013088515028357506,0.03703826926648617,0.013088515028357506,1071,1070,0.26726675033569336,0.01057558786123991,0.26726675033569336,0.01057558786123991,0.01065496187657118,0.01065496187657118
0.44829030500765205,0.01844372749328613,0.012147116474807262,0.01844372749328613,0.012147116474807262,1081,1080,0.0352985734740893,0.010712079393366974,0.0352985734740893,0.010712079393366974,0.011055541690438986,0.011055541690438986
0.16938109006135552,0.009671452268958092,0.010575748048722744,0.009671452268958092,0.010575748048722744,1091,1090,,0.009207743220031261,,0.009207743220031261,0.00938543522109588,0.00938543522109588
0.1687225391457503,0.009893256798386575,0.010445130057632923,0.009893256798386575,0.010445130057632923,1101,1100,0.013082641176879406,0.008356165140867233,0.013082641176879406,0.008356165140867233,0.00826893257908523,0.00826893257908523
0.19299020195566377,0.011263289116322994,0.008612772449851036,0.011263289116322994,0.008612772449851036,1111,1110,0.02418435551226139,0.007806158624589443,0.02418435551226139,0.007806158624589443,0.007907000370323658,0.007907000370323658
0.3920400796302451,0.01692915093153715,0.008929001865908504,0.01692915093153715,0.008929001865908504,1121,1120,0.029466276988387108,0.007899116724729538,0.029466276988387108,0.007899116724729538,0.00781127717345953,0.00781127717345953
0.1558032445091211,0.009847304364666343,0.010393182747066021,0.009847304364666343,0.010393182747066021,1131,1130,0.016688558273017406,0.007851674609507123,0.016688558273017406,0.007851674609507123,0.007592696696519852,0.007592696696519852
0.11680602726671559,0.010167886735871432,0.007905167993158102,0.010167886735871432,0.007905167993158102,1141,1140,0.016161251813173294,0.007469129050150514,0.016161251813173294,0.007469129050150514,0.0074821726108590765,0.0074821726108590765
0.09803543707844364,0.00858564036898315,0.008480494655668736,0.00858564036898315,0.008480494655668736,1151,1150,0.010730233509093523,0.007578352466225624,0.010730233509093523,0.007578352466225624,0.007207555463537574,0.007207555463537574
0.06872901511707312,0.007379132462665438,0.007832192699424922,0.007379132462665438,0.007832192699424922,1161,1160,,0.00707467868924141,,0.00707467868924141,0.00708916038274765,0.00708916038274765
0.08898788191345555,0.008672290295362473,0.007499472703784704,0.008672290295362473,0.007499472703784704,1171,1170,0.01092284731566906,0.006771510001271963,0.01092284731566906,0.006771510001271963,0.006880792789161205,0.006880792789161205
0.14545653216340898,0.012239135848358274,0.007299880962818861,0.012239135848358274,0.007299880962818861,1181,1180,0.017537593096494677,0.006859012879431248,0.017537593096494677,0.006859012879431248,0.0068264733999967575,0.0068264733999967575
0.6180397170116801,0.025574048748239875,0.008622302440926433,0.025574048748239875,0.008622302440926433,1191,1190,0.05177616747096181,0.008239814080297947,0.05177616747096181,0.008239814080297947,0.006671770475804806,0.006671770475804806
0.23344275468402478,0.013448679586872458,0.008746680803596973,0.013448679586872458,0.008746680803596973,1201,1200,0.025648185672859352,0.008051568409428,0.025648185672859352,0.008051568409428,0.00817310530692339,0.00817310530692339
0.13615733075973827,0.00985004254616797,0.008517614100128412,0.00985004254616797,0.008517614100128412,1211,1210,0.012492012931033969,0.007259720470756292,0.012492012931033969,0.007259720470756292,0.00720219686627388,0.00720219686627388
0.18714672652140507,0.011709176329895854,0.007673624670132995,0.011709176329895854,0.007673624670132995,1221,1220,0.018141754204407334,0.007565070874989033,0.018141754204407334,0.007565070874989033,0.007023677695542574,0.007023677695542574
0.1063486299446591,0.008332530781626702,0.007419085036963225,0.008332530781626702,0.007419085036963225,1231,1230,0.012092514894902706,0.0073482842805484925,0.012092514894902706,0.0073482842805484925,,
0.10329632775343119,0.008995816996321081,0.0072778233637412395,0.008995816996321081,0.0072778233637412395,1241,1240,0.013456009328365326,0.006924803213526806,0.013456009328365326,0.006924803213526806,0.006982262246310711,0.006982262246310711
0.06331389454933899,0.007239676825702191,0.007434320077300072,0.007239676825702191,0.007434320077300072,1251,1250,0.009127972647547722,0.00662565091624856,0.009127972647547722,0.00662565091624856,0.006422946695238352,0.006422946695238352
0.09999261899921413,0.009693706175312402,0.007065958343446255,0.009693706175312402,0.007065958343446255,1261,1260,0.021947055123746395,0.006403227103874087,0.021947055123746395,0.006403227103874087,0.006232168059796095,0.006232168059796095
0.07298689872471377,0.007280012778937817,0.006740103786190351,0.007280012778937817,0.006740103786190351,1271,1270,0.008409783942624927,0.006313560220102469,0.008409783942624927,0.006313560220102469,,
0.10657728746214674,0.008534495206549763,0.0068350802175700665,0.008534495206549763,0.0068350802175700665,1281,1280,0.011735101928934455,0.006385445827618241,0.011735101928934455,0.006385445827618241,0.006266190825651089,0.006266190825651089
0.27730394217758714,0.013126253057271242,0.0074800304137170315,0.013126253057271242,0.0074800304137170315,1291,1290,0.03893000981770456,0.006398743484169245,0.03893000981770456,0.006398743484169245,0.0064154065524538355,0.0064154065524538355
0.45468216865277816,0.01697308379225433,0.007087816717103124,0.01697308379225433,0.007087816717103124,1301,1300,0.031983727123588324,0.007389711448922753,0.031983727123588324,0.007389711448922753,0.0064204365480691195,0.0064204365480691195
0.3620336866835424,0.012146359682083128,0.008994962399204573,0.012146359682083128,0.008994962399204573,1311,1310,0.02174499413619439,0.007566976050535837,0.02174499413619439,0.007566976050535837,0.006542799063026905,0.006542799063026905
0.18270599010926686,0.007612604787573218,0.007379306945949793,0.007612604787573218,0.007379306945949793,1321,1320,0.00957101071253419,0.006769349332898855,0.00957101071253419,0.006769349332898855,0.006899149777988592,0.006899149777988592
0.33942430768515824,0.012225370341911911,0.0073461998254060745,0.012225370341911911,0.0073461998254060745,1331,1330,0.019819701788946986,0.006794339278712869,0.019819701788946986,0.006794339278712869,0.007346909027546644,0.007346909027546644
0.2518124924612979,0.008488221047446131,0.007504154811613262,0.008488221047446131,0.007504154811613262,1341,1340,0.020765945315361023,0.006603699177503586,0.020765945315361023,0.006603699177503586,0.007144274190068245,0.007144274190068245
0.124312010041021,0.0064686167985200885,0.0067314073676243424,0.0064686167985200885,0.0067314073676243424,1351,1350,,0.00625479950880011,,0.00625479950880011,0.006332046662767729,0.006332046662767729
0.2514878353401697,0.009858257183805109,0.006712341564707458,0.009858257183805109,0.006712341564707458,1361,1360,0.0236443392932415,0.00616427231580019,0.0236443392932415,0.00616427231580019,0.006093418225646019,0.006093418225646019
0.49118116585392996,0.017909113643690945,0.0068460009060800076,0.017909113643690945,0.0068460009060800076,1371,1370,0.0353391959797591,0.006217083195224404,0.0353391959797591,0.006217083195224404,0.006020018830895424,0.006020018830895424
